"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion_minturdep","tipo","establecimientos","unidades","habitaciones","plazas"
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Apart hotel","Hoteleros",1,0,49,99
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Conjunto de unidades turisticas","Otros colectivos",2,11,0,22
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hospedaje","Parahoteleros",4,0,53,121
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hosteria","Parahoteleros",1,0,16,43
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hotel 1 estrella","Hoteleros",2,0,34,71
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hotel 2 estrellas","Hoteleros",4,0,115,294
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hotel 3 estrellas","Hoteleros",5,0,261,562
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hotel 4 estrellas","Hoteleros",3,0,309,572
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hotel sin categorizar","Hoteleros",4,0,64,160
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Hotel sindical / mutual","Hoteleros",2,0,32,104
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Comodoro Rivadavia","Motel","Hoteleros",2,0,35,60
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Rada Tilly","Cabañas / bungalows","Parahoteleros",2,15,0,97
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Rada Tilly","Conjunto de unidades turisticas","Otros colectivos",1,3,0,12
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Rada Tilly","Hospedaje","Parahoteleros",1,0,4,9
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Rada Tilly","Hosteria","Parahoteleros",1,0,4,15
2022,"Patagonia","Mar Patagonico","26","Chubut","Escalante","Rada Tilly","Hotel sin categorizar","Hoteleros",1,0,22,30
2022,"Patagonia","Mar Patagonico","26","Chubut","Florentino Ameghino","Camarones","Camping","Otros colectivos",1,60,0,0
2022,"Patagonia","Mar Patagonico","26","Chubut","Florentino Ameghino","Camarones","Establecimiento rural","Parahoteleros",1,0,8,16
2022,"Patagonia","Mar Patagonico","26","Chubut","Florentino Ameghino","Camarones","Hospedaje","Parahoteleros",1,0,2,10
2022,"Patagonia","Mar Patagonico","26","Chubut","Florentino Ameghino","Camarones","Hotel 2 estrellas","Hoteleros",1,0,10,21
2022,"Patagonia","Mar Patagonico","26","Chubut","Florentino Ameghino","Camarones","Hotel sin categorizar","Hoteleros",1,0,11,35
2022,"Patagonia","Mar Patagonico","26","Chubut","Florentino Ameghino","Camarones","Residencial","Parahoteleros",3,0,32,81
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Rawson","Albergue / b&b / hostel","Parahoteleros",2,0,11,41
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Rawson","Conjunto de unidades turisticas","Otros colectivos",4,46,0,205
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Rawson","Establecimiento rural","Parahoteleros",1,0,5,10
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Rawson","Hospedaje","Parahoteleros",2,0,19,51
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Rawson","Hosteria","Parahoteleros",1,0,6,29
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Rawson","Hotel sin categorizar","Hoteleros",1,0,19,47
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Albergue / b&b / hostel","Parahoteleros",1,0,4,12
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Apart hotel","Hoteleros",2,0,30,116
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Cabañas / bungalows","Parahoteleros",2,5,0,20
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Camping","Otros colectivos",1,36,0,0
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Conjunto de unidades turisticas","Otros colectivos",5,23,0,66
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Establecimiento rural","Parahoteleros",3,0,6,15
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Hospedaje","Parahoteleros",4,0,84,264
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Hosteria","Parahoteleros",2,0,21,75
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Hotel 1 estrella","Hoteleros",1,0,29,69
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Hotel 2 estrellas","Hoteleros",2,0,66,161
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Hotel 3 estrellas","Hoteleros",3,0,275,644
2022,"Patagonia","Mar Patagonico","26","Chubut","Rawson","Trelew","Residencial","Parahoteleros",1,0,33,70
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Apart hotel","Hoteleros",1,0,16,60
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Camping","Otros colectivos",3,235,0,0
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Conjunto de unidades turisticas","Otros colectivos",4,14,0,68
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Dormis","Parahoteleros",1,0,5,28
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Establecimiento rural","Parahoteleros",1,0,7,14
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Hotel 2 estrellas","Hoteleros",1,0,12,34
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Balneario El Condor","Hotel sindical / mutual","Hoteleros",3,0,46,200
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","La Loberia","Hospedaje","Parahoteleros",1,0,4,12
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","San Javier","Establecimiento rural","Parahoteleros",1,0,3,6
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Viedma","Conjunto de unidades turisticas","Otros colectivos",1,11,0,22
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Viedma","Hospedaje","Parahoteleros",4,0,79,192
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Viedma","Hosteria","Parahoteleros",1,0,5,33
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Viedma","Hotel 1 estrella","Hoteleros",2,0,88,196
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Viedma","Hotel 3 estrellas","Hoteleros",2,0,85,219
2022,"Patagonia","Mar Patagonico","62","Río Negro","Adolfo Alsina","Viedma","Hotel sindical / mutual","Hoteleros",1,0,7,19
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Playas Doradas","Camping","Otros colectivos",4,11,0,0
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Playas Doradas","Conjunto de unidades turisticas","Otros colectivos",64,235,0,928
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Playas Doradas","Hospedaje","Parahoteleros",1,0,14,14
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Playas Doradas","Hosteria","Parahoteleros",1,0,19,61
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Puerto San Antonio Este","Camping","Otros colectivos",1,40,0,0
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Puerto San Antonio Este","Conjunto de unidades turisticas","Otros colectivos",14,37,0,152
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Puerto San Antonio Este","Hosteria","Parahoteleros",1,0,12,36
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Puerto San Antonio Este","Hotel 1 estrella","Hoteleros",1,0,18,46
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","San Antonio Oeste","Albergue / b&b / hostel","Parahoteleros",2,0,31,84
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","San Antonio Oeste","Complejo turistico","Parahoteleros",1,0,13,40
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","San Antonio Oeste","Conjunto de unidades turisticas","Otros colectivos",3,7,0,22
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","San Antonio Oeste","Hospedaje","Parahoteleros",1,0,20,67
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","San Antonio Oeste","Hotel 1 estrella","Hoteleros",1,0,20,50
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","San Antonio Oeste","Motel","Hoteleros",1,0,25,62
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Sierra Grande","Albergue / b&b / hostel","Parahoteleros",2,0,6,24
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Sierra Grande","Camping","Otros colectivos",1,0,0,0
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Sierra Grande","Hospedaje","Parahoteleros",7,0,85,206
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio","Sierra Grande","Hotel 2 estrellas","Hoteleros",2,0,74,188
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Albergue / b&b / hostel","Parahoteleros",5,0,58,162
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Apart hotel","Hoteleros",6,0,118,470
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Camping","Otros colectivos",19,915,0,0
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Complejo turistico","Parahoteleros",2,0,39,176
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Conjunto de unidades turisticas","Otros colectivos",795,3388,0,14009
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Dormis","Parahoteleros",1,0,21,80
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hospedaje","Parahoteleros",3,0,23,67
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hosteria","Parahoteleros",2,0,21,76
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hotel 1 estrella","Hoteleros",7,0,180,519
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hotel 2 estrellas","Hoteleros",3,0,83,195
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hotel 3 estrellas","Hoteleros",4,0,88,211
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hotel sin categorizar","Hoteleros",2,0,39,129
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Hotel sindical / mutual","Hoteleros",2,0,48,205
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Residencia universitaria","Otros colectivos",1,7,0,27
2022,"Patagonia","Mar Patagonico","62","Río Negro","San Antonio Oeste","Las Grutas","Sin clasificar","Otros colectivos",1,5,0,20
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Conjunto de unidades turisticas","Otros colectivos",2,6,0,23
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Establecimiento rural","Parahoteleros",1,0,6,12
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Hosteria","Parahoteleros",1,0,25,63
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Hotel 1 estrella","Hoteleros",1,0,24,63
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Hotel sin categorizar","Hoteleros",5,0,37,107
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Comandante Luis Piedrabuena","Motel","Hoteleros",1,0,6,17
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Puerto Santa Cruz","Apart hotel","Hoteleros",1,0,9,28
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Puerto Santa Cruz","Cabañas / bungalows","Parahoteleros",1,3,0,12
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Puerto Santa Cruz","Hosteria","Parahoteleros",1,0,14,29
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Puerto Santa Cruz","Hotel sin categorizar","Hoteleros",1,0,11,23
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Puerto Santa Cruz","Residencial","Parahoteleros",2,0,13,25
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Corpen Aike","Puerto Santa Cruz","Sin clasificar","Otros colectivos",2,0,8,23
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Apart hotel","Hoteleros",1,0,8,16
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Cabañas / bungalows","Parahoteleros",2,14,0,60
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Conjunto de unidades turisticas","Otros colectivos",1,7,0,13
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Hosteria","Parahoteleros",1,0,20,56
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Hotel 1 estrella","Hoteleros",3,0,80,149
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Hotel 3 estrellas","Hoteleros",2,0,69,178
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Hotel sin categorizar","Hoteleros",5,0,59,172
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Caleta Olivia","Residencial","Parahoteleros",3,0,39,93
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Fitz Roy","Sin clasificar","Otros colectivos",1,0,3,8
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Albergue municipal / complejo deportivo","Otros colectivos",1,0,9,80
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Apart hotel","Hoteleros",1,0,10,26
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Cabañas / bungalows","Parahoteleros",5,30,0,126
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Conjunto de unidades turisticas","Otros colectivos",1,4,0,8
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Hosteria","Parahoteleros",1,0,42,74
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Hotel 1 estrella","Hoteleros",1,0,18,41
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Hotel 2 estrellas","Hoteleros",1,0,17,34
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Residencial","Parahoteleros",1,0,9,21
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Deseado","Puerto Deseado","Sin clasificar","Otros colectivos",2,0,5,22
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Albergue / b&b / hostel","Parahoteleros",3,0,17,60
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Apart hotel","Hoteleros",3,0,62,200
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Camping","Otros colectivos",1,0,0,0
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Complejo turistico","Parahoteleros",1,0,11,18
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Conjunto de unidades turisticas","Otros colectivos",1,4,0,16
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Establecimiento rural","Parahoteleros",1,0,6,14
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hosteria","Parahoteleros",2,0,23,59
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hotel 1 estrella","Hoteleros",4,0,103,230
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hotel 2 estrellas","Hoteleros",4,0,105,244
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hotel 3 estrellas","Hoteleros",4,0,186,384
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hotel 4 estrellas","Hoteleros",2,0,158,327
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hotel sin categorizar","Hoteleros",2,0,21,55
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Hotel sindical / mutual","Hoteleros",3,0,47,111
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Residencial","Parahoteleros",6,0,74,169
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Güer Aike","Rio Gallegos","Sin clasificar","Otros colectivos",2,0,23,53
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Cabañas / bungalows","Parahoteleros",5,28,0,113
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Conjunto de unidades turisticas","Otros colectivos",2,4,0,15
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Establecimiento rural","Parahoteleros",1,0,4,10
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Hosteria","Parahoteleros",4,0,28,100
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Hotel 1 estrella","Hoteleros",1,0,19,55
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Hotel 2 estrellas","Hoteleros",1,0,20,65
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Hotel 3 estrellas","Hoteleros",1,0,29,74
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Hotel sin categorizar","Hoteleros",1,0,12,28
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Residencial","Parahoteleros",5,0,44,139
2022,"Patagonia","Mar Patagonico","78","Santa Cruz","Magallanes","Puerto San Julian","Sin clasificar","Otros colectivos",5,0,28,65
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Albergue / b&b / hostel","Parahoteleros",1,0,2,6
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Cabañas / bungalows","Parahoteleros",5,18,0,84
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Camping","Otros colectivos",2,72,0,0
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Complejo turistico","Parahoteleros",1,5,0,22
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Establecimiento rural","Parahoteleros",1,0,7,14
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Hospedaje","Parahoteleros",4,0,21,65
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Hosteria","Parahoteleros",7,0,50,127
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cholila","Lodge de pesca / caza/ en bodegas","Parahoteleros",1,0,5,10
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Cushamen","Hospedaje","Parahoteleros",2,0,11,28
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Hoyo","Albergue / b&b / hostel","Parahoteleros",2,0,8,40
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Hoyo","Cabañas / bungalows","Parahoteleros",31,123,0,520
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Hoyo","Camping","Otros colectivos",11,350,0,0
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Hoyo","Complejo turistico","Parahoteleros",2,8,16,100
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Hoyo","Hosteria","Parahoteleros",6,0,41,161
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Maiten","Albergue municipal / complejo deportivo","Otros colectivos",1,0,0,0
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Maiten","Cabañas / bungalows","Parahoteleros",3,9,0,39
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Maiten","Hospedaje","Parahoteleros",5,0,36,90
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Maiten","Hosteria","Parahoteleros",2,0,10,22
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Maiten","Hotel sin categorizar","Hoteleros",1,0,23,51
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","El Maiten","Residencial","Parahoteleros",1,0,16,36
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Epuyen","Albergue / b&b / hostel","Parahoteleros",1,0,3,10
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Epuyen","Cabañas / bungalows","Parahoteleros",5,23,0,71
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Epuyen","Complejo turistico","Parahoteleros",1,2,5,33
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Epuyen","Conjunto de unidades turisticas","Otros colectivos",2,10,0,41
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Epuyen","Hospedaje","Parahoteleros",2,0,4,20
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Epuyen","Hosteria","Parahoteleros",1,0,3,8
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Albergue / b&b / hostel","Parahoteleros",7,0,43,267
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Cabañas / bungalows","Parahoteleros",53,250,0,1073
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Camping","Otros colectivos",8,311,0,0
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Complejo turistico","Parahoteleros",2,8,3,36
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Establecimiento rural","Parahoteleros",3,0,8,25
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Hospedaje","Parahoteleros",2,0,16,60
2022,"Patagonia","Patagonia Andina","26","Chubut","Cushamen","Lago Puelo","Hosteria","Parahoteleros",7,0,55,146
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Corcovado","Cabañas / bungalows","Parahoteleros",9,34,0,154
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Corcovado","Conjunto de unidades turisticas","Otros colectivos",4,20,0,76
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Corcovado","Establecimiento rural","Parahoteleros",2,0,8,22
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Corcovado","Hospedaje","Parahoteleros",1,0,3,7
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Corcovado","Hosteria","Parahoteleros",3,0,20,54
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Albergue / b&b / hostel","Parahoteleros",5,0,27,114
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Cabañas / bungalows","Parahoteleros",37,178,0,886
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Complejo turistico","Parahoteleros",3,17,29,131
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Conjunto de unidades turisticas","Otros colectivos",22,96,0,318
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Establecimiento rural","Parahoteleros",1,0,2,12
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Hospedaje","Parahoteleros",5,0,26,63
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Hosteria","Parahoteleros",6,0,53,133
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Hotel 1 estrella","Hoteleros",1,0,24,68
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Hotel 2 estrellas","Hoteleros",3,0,66,168
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Hotel 3 estrellas","Hoteleros",2,0,108,268
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Esquel","Hotel sin categorizar","Hoteleros",1,0,10,26
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Albergue / b&b / hostel","Parahoteleros",3,0,13,67
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Cabañas / bungalows","Parahoteleros",30,99,0,453
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Camping","Otros colectivos",1,5,0,0
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Complejo turistico","Parahoteleros",2,2,7,42
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Conjunto de unidades turisticas","Otros colectivos",5,13,0,41
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Establecimiento rural","Parahoteleros",1,0,5,12
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Hospedaje","Parahoteleros",2,0,5,15
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Hosteria","Parahoteleros",4,0,33,81
2022,"Patagonia","Patagonia Andina","26","Chubut","Futaleufu","Trevelin","Lodge de pesca / caza/ en bodegas","Parahoteleros",1,0,8,16
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Aldea Beleiro","Albergue / b&b / hostel","Parahoteleros",1,0,6,31
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Aldea Beleiro","Cabañas / bungalows","Parahoteleros",2,8,0,40
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Aldea Beleiro","Camping","Otros colectivos",1,3,0,0
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Aldea Beleiro","Establecimiento rural","Parahoteleros",2,0,12,26
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Aldea Beleiro","Hotel sin categorizar","Hoteleros",1,0,5,13
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Alto Rio Senguer","Cabañas / bungalows","Parahoteleros",2,12,0,49
2022,"Patagonia","Patagonia Andina","26","Chubut","Rio Senguer","Alto Rio Senguer","Hospedaje","Parahoteleros",3,0,31,71
